Probe ID,Gene Symbol,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEgreen,kMEgreenyellow,kMEgrey60,kMElightcyan,kMElightgreen,kMEmagenta,kMEmidnightblue,kMEpink,kMEpurple,kMEred,kMEsalmon,kMEtan,kMEturquoise,kMEyellow,
ILMN_2299843,ATP5S,-0.111403152,0.555084909,-0.065229771,-0.398127037,-0.354925616,-0.373726607,-0.481605696,0.200015779,0.185664332,-0.505031888,-0.043348424,0.160331509,-0.443406827,-0.115051251,-0.177196045,-0.32762451,0.379696441,-0.303189003,
ILMN_2300186,DYNLL1,0.397697012,0.844445291,-0.592211231,-0.80067136,-0.691356792,-0.812416902,-0.656307491,0.463631539,0.248900684,-0.6911317,0.10823626,0.351458632,-0.650262577,-0.240030469,-0.022032437,-0.463238492,0.874656352,-0.663074177,
ILMN_2300396,COMMD5,-0.051905739,0.821316266,-0.353490124,-0.676375337,-0.582189417,-0.656214181,-0.794468977,0.385073167,0.331980651,-0.607277191,0.060328866,0.174676182,-0.617790165,-0.247549199,-0.299606451,-0.342322331,0.642743157,-0.543978379,
ILMN_2300664,CACNA1I,-0.065256618,-0.697910116,0.374822138,0.708290578,0.228344262,0.761693326,0.703282055,-0.01086924,-0.548520327,0.395132501,-0.327859105,0.086811795,0.231779004,-0.163316798,0.429620301,0.170432928,-0.548591177,0.888590145,
ILMN_2300970,ETFB,-0.577359934,-0.458694543,0.556397716,0.517849937,0.695505462,0.579586761,0.205572199,-0.706234659,0.309158106,0.648621074,0.05601791,-0.539588389,0.608155823,0.303451698,-0.360445806,0.41223132,-0.713096578,0.207565277,
ILMN_2301624,MACF1,-0.19764216,-0.871074384,0.474675768,0.772160101,0.730902321,0.693384146,0.681280315,-0.6135265,-0.173514728,0.80407915,0.15660738,-0.47202799,0.815290415,0.333028776,0.021406753,0.625121259,-0.823864184,0.460521669,
ILMN_2301677,MEIS3,-0.172952564,-0.220443636,0.196564364,0.138814677,-0.040896085,0.271056765,0.237919514,0.285320274,-0.396866484,-0.01147095,-0.280524188,0.231066544,-0.128776455,-0.165793395,0.190496788,-0.157080803,-0.196709658,0.547419112,
ILMN_2301722,PDE8B,0.041365584,0.220307269,-0.104599826,-0.295036364,-0.328868641,-0.040704008,-0.059883428,0.239121737,-0.000639625,-0.315378489,-0.060608397,0.374635363,-0.37883734,-0.273994019,0.17397078,-0.371185732,0.203293817,0.147459916,
ILMN_2301725,PDE8B,-0.024175317,0.493707253,-0.137870673,-0.557638383,-0.326764145,-0.340539456,-0.407689415,0.280116458,0.126312609,-0.426204091,-0.145876327,0.280486348,-0.44368005,-0.124129504,-0.089592415,-0.442193773,0.398716813,-0.244845097,
ILMN_2302118,CCDC50,-0.402367991,-0.345858424,0.22931871,0.346699067,0.391885434,0.093798665,0.019469025,-0.7301636,0.594825449,0.610539467,0.728318662,-0.8326632,0.668592449,0.169107205,-0.545477812,0.862407744,-0.557197176,-0.161198657,
ILMN_2302716,ALDH18A1,0.234324745,-0.735653541,0.215106674,0.548782104,0.376516314,0.527087222,0.77526996,-0.289925149,-0.306828844,0.524944911,0.082825106,-0.086073508,0.509678811,0.079477756,0.428831895,0.374937605,-0.498427648,0.521548847,
ILMN_2302757,FCGBP,0.013738044,-0.223747165,-0.131251491,0.165564153,0.177367226,-0.015481815,0.090093285,-0.447163943,0.388862819,0.291588172,0.819165855,-0.463301241,0.437225918,0.120700471,-0.213290795,0.629872851,-0.233073078,-0.17248808,
ILMN_2303955,FKBP1B,0.284824791,0.862362805,-0.55887722,-0.783956885,-0.810761449,-0.710627488,-0.652900481,0.654750485,0.096938387,-0.736283768,-0.133188205,0.508273487,-0.829015643,-0.426999162,0.025802237,-0.62422798,0.866424969,-0.438821334,
ILMN_2304495,PPP1R1B,-0.165170609,-0.6863803,0.388857683,0.702601783,0.403540038,0.704930569,0.610287479,-0.473437476,-0.103974568,0.820238051,-0.103605584,-0.268686733,0.536883442,-0.119767747,0.142662458,0.471352186,-0.659158453,0.567411514,
ILMN_2304624,EIF4H,0.490441461,0.425040003,-0.49088606,-0.492466946,-0.374775574,-0.513328512,-0.2284259,0.379542951,-0.072450452,-0.38787123,-0.103105963,0.361422289,-0.370751893,-0.019149419,0.194931708,-0.426656319,0.596212068,-0.382632416,
ILMN_2305112,CTH,-0.091557346,0.047921613,-0.249571534,0.002785754,-0.268994653,-0.070080792,-0.091915453,0.125597498,-0.047439202,0.195130348,-0.097970841,-0.042008734,-0.093617621,-0.386752031,-0.044666295,0.247169599,0.014318844,0.104721697,
ILMN_2305225,NDRG4,0.307083171,0.691732495,-0.393574655,-0.663752252,-0.666754588,-0.504588218,-0.42788897,0.799297951,-0.319583045,-0.700984553,-0.450119098,0.700208771,-0.823303486,-0.324820681,0.2663327,-0.75277337,0.769080029,-0.178774807,
ILMN_2305249,BRUNOL4,0.276873492,0.200566419,-0.213920243,-0.101129196,-0.55467293,-0.145184837,-0.030554318,0.693554859,-0.338215186,-0.419088948,-0.413492663,0.476469371,-0.548014676,-0.477065944,0.348435432,-0.373077632,0.387689962,0.214380734,
ILMN_2305407,ZBTB16,0.35133751,-0.71768612,0.14984894,0.592071121,0.266942029,0.615657884,0.88006289,-0.129659807,-0.434270835,0.395432052,-0.138061889,0.137565983,0.366436088,-0.001910237,0.633338122,0.184248552,-0.403102605,0.660556793,
ILMN_2305544,DBI,-0.465536704,-0.58017783,0.372019385,0.525831839,0.705226975,0.320732466,0.234728924,-0.752071912,0.284449273,0.79836657,0.379237488,-0.792837443,0.837727644,0.430831433,-0.463790328,0.747296026,-0.751932305,0.009104011,
ILMN_2305721,POMT1,-0.301648836,0.415045944,0.098294907,-0.181996938,-0.26849069,0.017782546,-0.410789972,0.239040845,0.021622555,-0.385635571,-0.082252661,0.270020964,-0.485561667,-0.250973717,-0.125628809,-0.405812103,0.211337123,0.051955173,
ILMN_2306066,FUS,0.241848018,0.77666888,-0.40332179,-0.677732508,-0.614539896,-0.528347502,-0.573521172,0.589187832,0.0111714,-0.7473162,-0.217934178,0.535838119,-0.759096767,-0.244397887,0.069447189,-0.722253027,0.778500848,-0.370152243,
ILMN_2306189,MAGED1,0.409233294,0.86562473,-0.641390122,-0.834821847,-0.721018403,-0.72891098,-0.61628822,0.614442034,0.02779203,-0.774410057,-0.032785865,0.569056415,-0.788192761,-0.260199391,0.094864043,-0.669733959,0.917510127,-0.519610355,
ILMN_2306540,PDE9A,-0.731745392,-0.564277098,0.703001938,0.650795067,0.637504617,0.657302556,0.257283218,-0.659947092,0.16938001,0.711765429,-0.03510901,-0.570685671,0.587487121,0.153822412,-0.394572081,0.437205388,-0.84768445,0.397425623,
ILMN_2306565,MTX2,0.394451341,0.792286317,-0.54639014,-0.764400259,-0.766268453,-0.731867937,-0.583179881,0.765655447,-0.044287727,-0.751665719,-0.223264637,0.537290155,-0.803951257,-0.375669458,0.118016264,-0.58228688,0.889715788,-0.450453817,
ILMN_2306661,UNC13C,-0.346104261,-0.350075685,0.511759021,0.347223178,0.440986698,0.489783141,0.2372986,-0.077511614,-0.266910579,0.230041292,-0.412726684,-0.039221261,0.185525031,0.177231522,-0.006105173,-0.008065825,-0.417972312,0.389656627,
ILMN_2306955,ACPL2,0.545598092,0.669726306,-0.675299157,-0.767094393,-0.618909589,-0.727072851,-0.380891761,0.627893837,-0.057513382,-0.674614177,-0.088993715,0.548943681,-0.637319421,-0.170751364,0.239861378,-0.566504952,0.830778896,-0.463058665,
ILMN_2307025,CPNE1,0.041904518,-0.581940651,0.181881589,0.64862159,0.240929271,0.655093667,0.58591568,-0.200429547,-0.298502169,0.362014283,0.009385169,-0.033328732,0.31014597,-0.066845479,0.312154585,0.297744913,-0.437100698,0.595905283,
ILMN_2307032,OSBPL5,-0.07850827,-0.516389941,0.318367699,0.447577038,0.430401851,0.666267763,0.539397157,-0.033238592,-0.523358483,0.197106202,-0.353286317,0.153424549,0.209121503,0.210401069,0.31786899,-0.059703447,-0.420008265,0.611222088,
ILMN_2307455,UBE2A,-0.145400709,0.821630663,-0.393958756,-0.724093455,-0.38542243,-0.750616676,-0.862492063,0.135124344,0.494458372,-0.509757498,0.259697795,-0.04488955,-0.408001428,0.007706501,-0.509486497,-0.22683615,0.562470578,-0.762703316,
ILMN_2307598,SLC37A3,0.388354651,0.57403605,-0.591938922,-0.600999125,-0.661066466,-0.564034397,-0.408037101,0.732111854,-0.20143904,-0.534657184,-0.209752644,0.491260083,-0.667232931,-0.400777697,0.172780122,-0.40069889,0.724292459,-0.273345764,
ILMN_2307740,CD46,0.314646785,0.252123583,-0.374144237,-0.365389476,-0.113105975,-0.335063012,-0.125570714,0.192871041,-0.108918367,-0.284802555,0.051407678,0.187135312,-0.139903881,0.150950099,0.100764286,-0.102739131,0.364395817,-0.323553735,
ILMN_2307883,ATP5J2,-0.135900784,0.695160593,-0.242210261,-0.499674382,-0.563133383,-0.442831802,-0.713328319,0.321458249,0.367556893,-0.385387058,0.100114159,0.135943642,-0.584436212,-0.495037196,-0.284281351,-0.203926466,0.50513886,-0.37888741,
ILMN_2307978,FAM108A2,-0.027285628,0.430311965,-0.174324111,-0.290458039,-0.44509178,-0.214547257,-0.292814804,0.355868168,0.002256687,-0.493875904,-0.170168209,0.379504531,-0.51875623,-0.221805741,0.060668649,-0.46375643,0.348327789,0.020040008,
ILMN_2308582,CYB5R3,-0.385186932,-0.622393117,0.285377317,0.554783564,0.610290545,0.536940898,0.394272059,-0.67764853,0.086260049,0.754291079,0.284102559,-0.543078847,0.717270814,0.275350297,-0.211740149,0.657476529,-0.739970079,0.287839253,
ILMN_2308689,FLJ21839,0.263834305,0.345040739,-0.18884443,-0.413393794,-0.355195378,-0.241078085,-0.151660312,0.294445701,-0.045200733,-0.347541886,-0.134274181,0.422665437,-0.415835445,-0.177168982,0.197060574,-0.505455312,0.423891569,-0.129325334,
ILMN_2308849,MYADM,0.353519554,0.70018795,-0.53675393,-0.686320684,-0.670524773,-0.703341691,-0.530404837,0.672679819,-0.095502715,-0.718236934,-0.085283167,0.469786923,-0.686164367,-0.176208605,0.098484637,-0.520472651,0.787057416,-0.402661302,
ILMN_2308950,AKAP12,-0.051430686,-0.069588005,0.07680874,0.155940129,-0.142528153,-0.049515793,-0.039542975,0.142411826,-0.059760679,0.17851805,-0.168465649,-0.154308672,-0.00979158,-0.346743605,-0.056681714,0.294939361,-0.036974388,0.029061511,
ILMN_2309156,TMEPAI,0.507402343,0.462593147,-0.635959894,-0.634622995,-0.531060885,-0.658849827,-0.243258091,0.543518083,-0.104639409,-0.577303482,0.001477501,0.417921874,-0.476223752,-0.084519952,0.196823847,-0.445970302,0.656167466,-0.369099418,
ILMN_2309180,SMARCD3,-0.498078729,-0.458214055,0.452667703,0.512459142,0.293683288,0.51713869,0.240265433,-0.306818017,0.046982392,0.453963225,-0.028444679,-0.315831341,0.316694926,-0.054141483,-0.196491012,0.276949201,-0.603631607,0.476454028,
ILMN_2309228,GPS1,-0.09071561,0.058663562,-0.024788758,-0.030714877,-0.074837533,0.294373991,0.034961641,0.195703984,-0.350071658,-0.107136628,-0.342631997,0.387430456,-0.28291194,-0.11041162,0.180248177,-0.396611404,0.031946358,0.350051628,
ILMN_2309245,BIN1,-0.011027017,-0.455240675,0.139162862,0.357011944,0.670950986,0.246441171,0.376976975,-0.470512841,-0.057702699,0.203327302,0.276639217,-0.320209622,0.612121805,0.8097292,-0.072965465,0.181206477,-0.41472165,-0.005757967,
ILMN_2309848,FXYD5,-0.403693516,-0.530182586,0.396699464,0.62921377,0.366576706,0.499831421,0.254809072,-0.500139994,0.12686043,0.587647821,0.438812909,-0.521726155,0.518041342,-0.032086101,-0.188482775,0.753422672,-0.64725496,0.335870018,
ILMN_2309926,ZDHHC14,-0.44811585,-0.423690902,0.44578922,0.502309365,0.192245564,0.536605022,0.271990445,-0.119476181,-0.13591756,0.224939909,-0.158255823,-0.160262634,0.161628392,-0.097907199,-0.06976739,0.179816962,-0.526953707,0.582411605,
ILMN_2310001,MOG,-0.188492756,-0.104928065,0.105900621,0.053743565,0.63796194,-0.084357227,-0.044581929,-0.381603754,0.111399374,0.00998506,0.115525554,-0.374616465,0.462162179,0.924943661,-0.341191301,0.077279309,-0.225089535,-0.354605059,
ILMN_2310019,ZNF565,0.190829248,0.176672159,-0.272778999,-0.144503526,0.124808653,-0.256172365,-0.133646655,-0.148803126,0.195898767,-0.206363752,0.111626971,-0.064243592,0.086703397,0.455700625,-0.064254911,-0.084785341,0.182029254,-0.399266325,
ILMN_2310589,DIABLO,-0.463018482,-0.688371611,0.687435752,0.687900659,0.708358289,0.686887638,0.45584955,-0.603219149,0.033181443,0.692971046,-0.049468831,-0.483855523,0.673981256,0.284451793,-0.151490654,0.482758056,-0.804933835,0.417860588,
ILMN_2310621,ATP5J2,-0.223751852,0.541855774,-0.064595582,-0.377597086,-0.427779574,-0.284326449,-0.619687682,0.253360427,0.30776006,-0.260318649,-0.002769934,0.065255528,-0.468882189,-0.461115981,-0.304478036,-0.10848708,0.355182188,-0.277707481,
ILMN_2310703,RPS26L,-0.19146672,0.037847146,0.101469552,0.038799022,0.30248159,0.019461207,-0.161846329,-0.330887065,0.312368066,0.020483216,0.399309094,-0.270633195,0.219743618,0.336447877,-0.279599199,0.148215626,-0.112661194,-0.224320526,
ILMN_2310814,MAPT,0.595633102,0.569125443,-0.543328902,-0.642790405,-0.678752294,-0.55341455,-0.247965794,0.780960433,-0.237053678,-0.744588559,-0.30074502,0.675840404,-0.719457441,-0.258168686,0.391108992,-0.678254462,0.80544375,-0.209314779,
ILMN_2310896,NLRP3,-0.454784293,-0.332371216,0.669655819,0.421939061,0.288960364,0.512515525,0.163685251,-0.270981615,-0.054021602,0.332970985,-0.005015089,-0.200150622,0.213385777,-0.080679507,-0.105110983,0.186492888,-0.487607535,0.412267824,
ILMN_2310968,RUFY1,0.454594264,-0.409985709,-0.219473795,0.324984957,0.069231998,0.211332253,0.501586776,-0.155659521,-0.123244703,0.310654175,0.260820717,-0.043443781,0.316447062,-0.056693844,0.371970013,0.360109828,-0.121720685,0.171860285,
ILMN_2311020,DNAJC12,0.481256807,0.599758887,-0.602957191,-0.59176213,-0.468181683,-0.538543497,-0.293663267,0.369655783,0.018655923,-0.636540469,0.017141527,0.461210038,-0.501949825,-0.00983663,0.212835437,-0.565495284,0.694569336,-0.381801593,
ILMN_2311041,MRPL52,0.143754425,0.113533578,-0.150635867,-0.056718387,-0.18057524,-0.237065573,-0.10703495,-0.156380328,0.419290709,-0.052490196,0.29042312,-0.167675855,0.026424299,-0.106692923,-0.107075985,0.152671893,0.131201421,-0.288041279,
ILMN_2311166,ITGB5,-0.558120678,-0.589080887,0.471909669,0.580003871,0.568257847,0.456059639,0.228514394,-0.728556917,0.269131591,0.829796805,0.491977372,-0.754483967,0.733225034,0.141669084,-0.42326152,0.829781985,-0.801343418,0.198084353,
ILMN_2311278,ADD3,-0.396745017,-0.629927144,0.429541807,0.536012389,0.809721554,0.410233786,0.346814663,-0.792146065,0.251152515,0.816429985,0.229454521,-0.739944387,0.882758125,0.511457246,-0.367921911,0.671042172,-0.769491968,0.041999274,
ILMN_2311518,TROVE2,-0.376542807,-0.727257349,0.46937582,0.582940106,0.846171541,0.515826197,0.45661311,-0.711113301,0.08739879,0.712281514,0.173666052,-0.638235135,0.858177805,0.554137774,-0.280136545,0.611871356,-0.803673241,0.17365915,
ILMN_2311537,HMGA1,0.191983437,0.766661253,-0.500456093,-0.752954076,-0.694967385,-0.695691164,-0.656987538,0.558395567,0.119554582,-0.697514327,0.149458361,0.387983239,-0.700164744,-0.301425783,-0.069429635,-0.420250983,0.750335819,-0.467176695,
ILMN_2311548,PTRH2,0.357453273,0.884657576,-0.67366612,-0.829030641,-0.706767125,-0.823124747,-0.68681186,0.630103627,0.095552041,-0.780743935,-0.065189943,0.459607595,-0.754518276,-0.210397502,-0.001526217,-0.589204867,0.907058107,-0.601067944,
ILMN_2311761,AP3S1,0.093959435,0.90842182,-0.480305504,-0.803939136,-0.753608569,-0.798959458,-0.829471875,0.527443811,0.338162679,-0.655052302,0.019285212,0.255915265,-0.727836551,-0.401542767,-0.239270177,-0.389803192,0.797863591,-0.607379953,
ILMN_2311779,TMUB2,0.166964203,-0.233901813,-0.002711054,0.156854871,-0.069497226,0.38134379,0.449167508,0.286340253,-0.510966481,0.060618937,-0.483253737,0.448000797,-0.134461086,-0.2204305,0.543338962,-0.195228771,-0.068940753,0.595124695,
ILMN_2311826,USP6NL,0.042530522,0.232073245,-0.150453343,-0.387586782,-0.065715864,-0.305718221,-0.204918748,0.234355032,-0.070067207,-0.241527864,-0.071129555,0.128763776,-0.181800431,0.081616586,-0.033721426,-0.171407772,0.236612643,-0.24687153,
ILMN_2311989,CUTA,0.111384143,0.922276803,-0.457238043,-0.767098339,-0.59911699,-0.66543111,-0.78769585,0.396263706,0.256703024,-0.71184039,0.01106032,0.347002715,-0.702210635,-0.196874487,-0.169785804,-0.555807964,0.786485017,-0.60167433,
ILMN_2312149,ZNF160,-0.149196192,-0.646653138,0.396301524,0.676906369,0.474742886,0.628115782,0.575931567,-0.514959624,-0.069363013,0.556236426,-0.102065429,-0.283550241,0.530912622,0.148643047,0.088276784,0.295105927,-0.626870499,0.463153118,
ILMN_2312194,CYB5A,-0.186292815,0.743517267,-0.47012061,-0.595896699,-0.384151207,-0.65826965,-0.80105343,0.060606837,0.530547745,-0.325907189,0.25872554,-0.112583812,-0.346695152,-0.084373374,-0.529581706,-0.109480928,0.465198971,-0.672418801,
ILMN_2312228,FUT6,-0.383467524,-0.705173292,0.559537889,0.901138218,0.555011718,0.739131411,0.507955705,-0.56321523,-0.015653284,0.629820499,-0.0941187,-0.441045975,0.600352167,0.160903259,-0.064282142,0.476829346,-0.778083504,0.527780185,
ILMN_2312275,SRP54,0.042403186,0.79231436,-0.420614467,-0.631043954,-0.34155853,-0.612080706,-0.728074561,0.298446952,0.238387856,-0.63637457,0.041544224,0.196223489,-0.501252662,0.067473978,-0.242423065,-0.390670282,0.650287938,-0.634007643,
ILMN_2312296,PCBP2,0.241131858,-0.618623294,0.106987172,0.398526499,0.499152518,0.219628798,0.542622123,-0.344834534,-0.130823029,0.499291549,0.195505779,-0.318705322,0.638592461,0.366826213,0.136324163,0.465990129,-0.386733753,0.0589314,
ILMN_2312386,PAIP1,0.584298066,-0.109500475,-0.159386976,0.003431972,-0.384283408,0.06690606,0.420616353,0.633849279,-0.678017926,-0.222308534,-0.515469817,0.666724882,-0.382194042,-0.403414052,0.792468515,-0.38219677,0.275468375,0.470952712,
ILMN_2312709,LCMT1,0.574417167,0.659289974,-0.554568416,-0.706288947,-0.716929087,-0.525745815,-0.325522423,0.80788659,-0.26474457,-0.755719556,-0.28999082,0.769624988,-0.814449092,-0.340667334,0.41092423,-0.747017072,0.875268833,-0.231577174,
ILMN_2312719,EXOSC9,-0.144528409,0.470003451,0.118993872,-0.381379825,-0.193196946,-0.224944943,-0.404981114,0.430514197,-0.130451752,-0.492542196,-0.411285671,0.322750464,-0.487897853,-0.048350141,-0.053521665,-0.521784274,0.350907684,-0.141658874,
ILMN_2312732,DPP8,0.375647826,0.559622864,-0.302353698,-0.62821438,-0.457459546,-0.523151065,-0.346937626,0.519165525,-0.155909969,-0.506550703,-0.249514763,0.495373275,-0.560232139,-0.208373901,0.197880253,-0.519711615,0.672901225,-0.366752556,
ILMN_2312764,AJAP1,0.04815669,-0.34108306,0.158277149,0.325417902,0.11690604,0.455301814,0.446574478,0.110812649,-0.395977051,0.069043877,-0.41428267,0.207839923,0.015356024,-0.061375322,0.330637879,-0.196367184,-0.22450733,0.541712747,
ILMN_2312897,DGUOK,0.19272877,0.701200548,-0.425813442,-0.59482397,-0.716277294,-0.449085553,-0.557438176,0.496857809,0.169560254,-0.529463173,-0.019647861,0.4022744,-0.697318527,-0.541109656,0.018299299,-0.367196206,0.682932858,-0.292773988,
ILMN_2313074,DEDD,-0.197163268,-0.490891676,0.443528904,0.322025846,0.322756366,0.41628606,0.40520219,-0.178470641,-0.232664026,0.438889062,-0.060713764,-0.128269455,0.338259882,0.018950627,0.074285639,0.270317,-0.475058884,0.423304308,
ILMN_2313158,MBNL1,0.31633771,-0.006531864,-0.08766629,0.008884148,-0.110109787,-0.23398999,0.070164162,-0.007175006,0.056040528,-0.054148149,0.164309928,-0.064052604,0.046335892,-0.02664929,0.081247027,0.080682189,0.138362146,-0.225988306,
ILMN_2313434,TCP1,0.198508663,0.17581175,0.097379963,-0.019509729,-0.34947249,-0.139160657,-0.126256793,0.262031428,0.010621858,-0.206568459,-0.168274912,0.145033565,-0.288077431,-0.357901301,0.104735381,-0.186301716,0.272614029,-0.048715858,
ILMN_2313730,RHOC,-0.529027796,-0.635747728,0.476128134,0.639090031,0.604952848,0.484160969,0.272461449,-0.743302752,0.31491427,0.861994625,0.423663524,-0.788952677,0.790415881,0.161990119,-0.419169372,0.912121707,-0.816313631,0.187286287,
ILMN_2313821,AIFM1,-0.068786894,0.588795924,-0.199294685,-0.435169793,-0.468444695,-0.210299815,-0.520029623,0.435490376,-0.021770395,-0.42143802,-0.333318292,0.392394601,-0.638787022,-0.402830714,-0.03848759,-0.447433435,0.486247749,-0.132709674,
ILMN_2313851,OSBPL9,-0.022078395,-0.327601174,0.118859262,0.240135538,0.660258713,0.153863561,0.21625981,-0.487299695,0.099843976,0.293351244,0.136576885,-0.382084571,0.581682177,0.710205125,-0.180459847,0.220046895,-0.318222854,-0.214130736,
ILMN_2313889,ZNF682,-0.278148156,-0.785036816,0.519624349,0.9584795,0.558163645,0.764773104,0.592754292,-0.504011053,-0.125089704,0.633398215,0.005590984,-0.41127623,0.627843304,0.15296958,0.026764178,0.527434363,-0.779079934,0.580440231,
ILMN_2313901,PAM,0.646888629,0.54524818,-0.608191891,-0.608552071,-0.700244196,-0.470910927,-0.163678481,0.696910256,-0.230960452,-0.662557938,-0.194462633,0.750492879,-0.713751761,-0.388494081,0.514852567,-0.632194709,0.794852361,-0.156540819,
ILMN_2313926,CDC42SE2,0.496555298,0.301731548,-0.372433747,-0.394279702,-0.285612706,-0.420037888,-0.103971239,0.334938566,-0.108539884,-0.408606873,-0.06553511,0.350327434,-0.289712043,0.016510709,0.21546519,-0.415943554,0.52200322,-0.321390897,
ILMN_2314007,TCF12,-0.135575968,-0.609058823,0.322611696,0.482409733,0.799933778,0.279482328,0.383833948,-0.743962378,0.189476078,0.589703886,0.497063711,-0.65079073,0.873734066,0.693030034,-0.229269811,0.595303776,-0.62949767,-0.072763874,
ILMN_2314140,PAX6,-0.332906902,-0.725733024,0.387095001,0.606428193,0.599999068,0.526410977,0.496864828,-0.6734626,0.098568186,0.909401343,0.18809883,-0.594557699,0.773887925,0.163108543,-0.183407751,0.668415484,-0.791724344,0.321800739,
ILMN_2314244,LRRC23,0.27858949,-0.329022997,-0.247065406,0.370714836,-0.001657127,0.3503833,0.445912543,-0.071382402,-0.179646988,0.212804077,-0.098914934,0.125086037,0.116424084,-0.130786065,0.359166277,0.063418005,-0.139313306,0.372766987,
ILMN_2315208,CAMK2B,0.643164308,0.246172192,-0.486492203,-0.371796105,-0.643438828,-0.213042166,0.120495436,0.766724859,-0.477815408,-0.532383533,-0.285819365,0.813914367,-0.640178082,-0.438276271,0.693429232,-0.597519806,0.584002804,0.220679446,
ILMN_2315289,PEX10,-0.475987906,-0.317426035,0.769745577,0.43619493,0.325437991,0.488467415,0.170993488,-0.241358153,-0.037339462,0.323496353,-0.18984719,-0.19338305,0.205317668,-0.032210282,-0.082154491,0.138183098,-0.48860396,0.403058575,
ILMN_2315694,LYK5,-0.055288874,-0.564756934,0.377272754,0.57570677,0.400221942,0.788282659,0.599648712,-0.112345086,-0.498252434,0.317243776,-0.296683841,0.150501049,0.235737437,0.054730103,0.403851474,0.066521583,-0.458680007,0.700723604,
ILMN_2315780,TACC2,0.216564999,0.831064345,-0.463460225,-0.755092398,-0.754545965,-0.62144524,-0.588103587,0.753398755,-0.054880803,-0.795705433,-0.2673864,0.641083685,-0.88123435,-0.390750447,0.128828135,-0.720578746,0.819304608,-0.282752167,
ILMN_2315789,PTPRD,0.453751639,0.470687221,-0.453580635,-0.590381005,-0.210524648,-0.512684795,-0.202746962,0.408067814,-0.190744593,-0.68882767,-0.128077567,0.489385973,-0.392959935,0.34795665,0.224608192,-0.65940705,0.612608995,-0.387606451,
ILMN_2315964,PSRC1,0.40119003,-0.369354932,0.037401251,0.243921108,0.245440234,0.092149915,0.43983129,-0.041988356,-0.364465153,0.001573963,0.058833613,0.013285712,0.290921702,0.389161246,0.321463582,0.066215821,-0.089718383,0.071466145,
ILMN_2315979,LBH,-0.018504904,0.57857106,-0.150557442,-0.629065898,-0.381569543,-0.48349756,-0.460124833,0.517494578,-0.098748963,-0.592812717,-0.252376068,0.435609167,-0.584778747,-0.061046738,-0.006915662,-0.606264899,0.498161172,-0.230474211,
ILMN_2316104,IQCB1,0.366001505,0.792187213,-0.663919394,-0.763417288,-0.623458004,-0.673468891,-0.551943342,0.59597095,-0.004276246,-0.724841824,-0.058567562,0.527767206,-0.699999497,-0.167057544,0.108112935,-0.564989385,0.839295381,-0.479148723,
ILMN_2316173,AP1S1,0.29665078,0.921675147,-0.608688595,-0.871054228,-0.740474953,-0.806293738,-0.697690468,0.538424707,0.215066264,-0.782436553,0.019690522,0.45403494,-0.765235601,-0.262675242,-0.037384276,-0.609185471,0.886388376,-0.595848627,
ILMN_2316236,HOP,0.165533054,0.739908683,-0.391185044,-0.657637261,-0.7956554,-0.600385367,-0.598402747,0.399525753,0.259898471,-0.487914106,0.145384888,0.318096355,-0.676544359,-0.605263716,-0.041661983,-0.305021098,0.679142919,-0.3819387,
ILMN_2316540,MRPL11,-0.001405729,0.838058206,-0.403420529,-0.674185706,-0.481314076,-0.514898355,-0.714445144,0.251583026,0.350413067,-0.63627349,0.092851308,0.294022814,-0.606617046,-0.137611458,-0.198709048,-0.52258517,0.642865275,-0.501868637,
ILMN_2316806,RWDD1,-0.367619879,0.485903483,-0.079179958,-0.411555628,-0.06560778,-0.535267941,-0.70552031,-0.287469356,0.821950156,-0.05233762,0.521546003,-0.484660602,0.020868817,0.045190294,-0.732564289,0.249090544,0.148687537,-0.722920062,
ILMN_2316878,PTPRO,0.43801239,0.837880572,-0.65819576,-0.877267007,-0.782916267,-0.82583202,-0.593659539,0.599763383,0.148283201,-0.773101141,0.119546299,0.489322689,-0.745760096,-0.309575527,0.06681094,-0.55327811,0.906277977,-0.565532931,
ILMN_2316918,PANK1,0.545653064,0.093172675,-0.198286261,-0.204402164,-0.236439262,-0.098532236,0.218692263,0.309859243,-0.299842802,-0.297919468,-0.340362764,0.533165312,-0.281332747,-0.094712149,0.536775336,-0.501957127,0.35814841,0.066502783,
ILMN_2316974,LILRB1,-0.23520713,-0.869770528,0.544981424,0.961618258,0.675411466,0.863708916,0.718572515,-0.566815307,-0.171705326,0.721896793,-0.020446823,-0.379343961,0.705367683,0.221469523,0.103066367,0.494321404,-0.835078349,0.62955057,
ILMN_2317348,APTX,0.295846553,-0.292867073,0.039276736,0.19151484,0.226993105,0.12847224,0.388535714,-0.176133015,-0.089083896,0.093895518,-0.124595063,0.009555119,0.244816206,0.219268601,0.243591983,-0.062837138,-0.106547256,0.057803956,
ILMN_2317457,HSD11B1L,-0.21297131,-0.075227005,0.323256319,0.122353083,-0.279069114,0.270898668,0.090418918,0.35093551,-0.28900751,0.017223912,-0.480580758,0.265863722,-0.314099998,-0.543575368,0.167404716,-0.174671337,-0.085637044,0.537475685,
